createdAt,followers,likeCount,quoteCount,replyCount,retweetCount,searchTerm,url,viewCount
Tue Apr 16 12:29:52 +0000 2024,349174,623,19,281,126,Trans Rights,https://x.com/zarahsultana/status/1780212007804735751,34476
Wed Apr 17 12:15:12 +0000 2024,11879,548,7,76,84,Trans Rights,https://x.com/FKASerioJosh/status/1780570708176732225,38809
Sun Apr 14 16:12:19 +0000 2024,2335,176,2,6,57,Trans Rights,https://x.com/TacoBelle117/status/1779543213654618384,3018
Fri Apr 12 17:50:23 +0000 2024,245,87,2,6,31,Trans Rights,https://x.com/sleptdorth/status/1778843119871832565,1746
Thu Apr 11 20:18:23 +0000 2024,74,90,0,4,18,Trans Rights,https://x.com/CodeMeRight1/status/1778517977857704329,2966
Wed Apr 17 22:19:44 +0000 2024,86592,3541,10,31,777,Trans Rights,https://x.com/itsvedatime/status/1780722841089867852,50303
Fri Apr 12 14:42:14 +0000 2024,1086,380,3,12,62,Trans Rights,https://x.com/Sam_the_m/status/1778795769706811429,12154
Sat Apr 13 21:27:51 +0000 2024,4318,156,1,4,43,Trans Rights,https://x.com/WRNAustralia/status/1779260233405047162,7761
Tue Apr 16 00:05:11 +0000 2024,265179,5700,24,73,669,Trans Rights,https://x.com/AngryBlackLady/status/1780024604289007950,126787
Wed Apr 10 21:10:13 +0000 2024,72662,263,2,11,18,Trans Rights,https://x.com/LilithLovett/status/1778168631446372470,9834
Thu Apr 11 11:59:55 +0000 2024,2372,260,0,12,26,Trans Rights,https://x.com/CutieMari_/status/1778392534781198597,2467
Mon Apr 15 16:15:19 +0000 2024,136,1358,5,209,184,Trans Rights,https://x.com/genericman/status/1779906360077095083,21140
Thu Apr 11 12:03:51 +0000 2024,19832,1394,32,107,386,Trans Rights,https://x.com/FUDdaily/status/1778393521143107808,40491
Wed Apr 10 13:35:41 +0000 2024,129769,6325,7,43,457,Trans Rights,https://x.com/CantEverDie/status/1778054247843500243,102998
Fri Apr 12 01:27:25 +0000 2024,46110,470,13,7,103,Trans Rights,https://x.com/TheMilkBarTV/status/1778595747279368457,18896
Sat Apr 13 23:50:28 +0000 2024,829,371,1,6,31,Trans Rights,https://x.com/metaironichumor/status/1779296125607932290,6591
Thu Apr 11 11:13:22 +0000 2024,13968,5815,33,312,442,Trans Rights,https://x.com/AmandaPCraig/status/1778380816621436978,299222
Mon Apr 15 19:56:14 +0000 2024,8268,262,0,9,39,Trans Rights,https://x.com/nicoscosc/status/1779961954406453260,11792
Wed Apr 10 21:49:49 +0000 2024,1712,79,0,5,17,Trans Rights,https://x.com/SHALLNTBE6/status/1778178597595062597,2535
Sat Apr 13 00:33:42 +0000 2024,84546,500,1,15,77,Trans Rights,https://x.com/Nurseborisbash/status/1778944614906421587,6528
Tue Apr 16 18:34:23 +0000 2024,16109,70,0,8,22,Trans Rights,https://x.com/GyllKing/status/1780303742652358978,1235
Mon Apr 15 00:11:51 +0000 2024,17843,3618,48,32,161,Trans Rights,https://x.com/lisaquestions/status/1779663893947613333,82066
Fri Apr 12 06:46:14 +0000 2024,160,106,0,5,27,Trans Rights,https://x.com/GWR_Pannier/status/1778675982041309219,2214
Thu Apr 11 11:42:12 +0000 2024,122948,5348,29,178,517,Trans Rights,https://x.com/KatyMontgomerie/status/1778388073832739232,165323
Tue Apr 16 16:49:02 +0000 2024,364,211,0,6,38,Trans Rights,https://x.com/thevioletranger/status/1780277230960288171,4122
Sun Apr 14 19:53:11 +0000 2024,3042,68,1,1,18,Trans Rights,https://x.com/UrFavIsTRA/status/1779598797359763639,1021
Tue Apr 16 17:45:29 +0000 2024,4130,2253,8,34,106,Trans Rights,https://x.com/PKMNostrom/status/1780291436740780362,60076
Wed Apr 17 23:46:58 +0000 2024,1252,46,0,0,15,Trans Rights,https://x.com/watchmeGL0W/status/1780744794181902779,1613
Thu Apr 11 23:37:03 +0000 2024,126475,2941,23,125,594,Trans Rights,https://x.com/bungarsargon/status/1778567973361406388,121868
Wed Apr 17 10:57:56 +0000 2024,2325,165,1,1,32,Trans Rights,https://x.com/WRNGuernsey/status/1780551260287951344,8041
Thu Apr 11 04:24:16 +0000 2024,1771,13471,102,75,1713,Trans Rights,https://x.com/cmsapphic/status/1778277866045579380,321851
Sun Apr 14 08:05:24 +0000 2024,18253,5828,17,346,363,Trans Rights,https://x.com/authenticTERF/status/1779420678208286782,503968
Tue Apr 16 00:13:49 +0000 2024,265179,2877,16,94,385,Trans Rights,https://x.com/AngryBlackLady/status/1780026776036782171,69735
Tue Apr 16 20:12:49 +0000 2024,1030,1501,5,150,134,Trans Rights,https://x.com/PaulSimon1971/status/1780328514324939084,71722
Tue Apr 16 21:40:54 +0000 2024,2427,285,11,5,388,Trans Rights,https://x.com/clarabelleisgay/status/1780350681368453387,33736
Wed Apr 10 14:43:40 +0000 2024,18000,2109,244,1048,225,Trans Rights,https://x.com/MaggieChapman/status/1778071353054081428,385450
Thu Apr 11 18:42:09 +0000 2024,321721,2669,66,440,330,Trans Rights,https://x.com/billybragg/status/1778493758046093527,201031
Tue Apr 16 16:41:55 +0000 2024,32647,1173,5,42,213,Trans Rights,https://x.com/SVPhillimore/status/1780275440080297995,83769
Fri Apr 12 14:15:31 +0000 2024,15546,116,8,103,33,Trans Rights,https://x.com/Shaughn_A2/status/1778789047881588777,9110
Wed Apr 17 10:44:21 +0000 2024,79191,3957,4,77,37,Trans Rights,https://x.com/JackLombardi/status/1780547843125662031,89813
Fri Apr 12 10:08:04 +0000 2024,69933,209,3,13,45,Trans Rights,https://x.com/nusuk/status/1778726772378394630,13038
Sat Apr 13 18:14:23 +0000 2024,37108,99437,129,1048,7151,Trans Rights,https://x.com/ButNotTheCity/status/1779211547753230448,2845067
Tue Apr 16 19:48:30 +0000 2024,1873,126,0,0,45,Trans Rights,https://x.com/alloecrossing/status/1780322396756451676,2939
Tue Apr 16 02:02:48 +0000 2024,215237,1536,7,18,399,Trans Rights,https://x.com/ErinInTheMorn/status/1780054204796530757,62216
Wed Apr 17 22:43:00 +0000 2024,1319,273,0,3,27,Trans Rights,https://x.com/nhathanielh/status/1780728698515447974,3081
Sat Apr 13 06:50:39 +0000 2024,47220,99,2,9,65,Trans Rights,https://x.com/texan_maga/status/1779039480017461730,2572
Mon Apr 15 03:10:04 +0000 2024,2268,137,10,76,53,Trans Rights,https://x.com/AzRepGillette/status/1779708744810856897,11281
Sun Apr 14 00:35:18 +0000 2024,38726,264,5,39,58,Trans Rights,https://x.com/sweetcarolinatv/status/1779307406473802091,8369
Tue Apr 16 12:53:05 +0000 2024,6970,329,6,2,64,Trans Rights,https://x.com/HLeeHurley/status/1780217853813174644,7293
Sat Apr 13 17:16:08 +0000 2024,11995,186,4,12,31,Trans Rights,https://x.com/BigRedCeltTT/status/1779196887771304207,11196
Sat Apr 13 07:47:36 +0000 2024,4736,483,29,40,239,Trans Rights,https://x.com/DSanderson_85/status/1779053809811017971,79602
Tue Apr 16 16:06:58 +0000 2024,1072,85,1,4,15,Trans Rights,https://x.com/helloitscolleen/status/1780266642674462990,1853
Tue Apr 16 15:52:52 +0000 2024,2160,241,2,17,17,Trans Rights,https://x.com/kingdrec1out/status/1780263098169102502,9230
Thu Apr 11 23:45:07 +0000 2024,1828,607,0,9,207,Trans Rights,https://x.com/amahlegebane/status/1778570002842415535,16194
Fri Apr 12 16:22:08 +0000 2024,12428,62,5,4,22,Trans Rights,https://x.com/TGEUorg/status/1778820910390350223,9945
Wed Apr 17 20:52:28 +0000 2024,3042,136,3,2,20,Trans Rights,https://x.com/UrFavIsTRA/status/1780700879093703079,1582
Fri Apr 12 13:22:12 +0000 2024,454,135,1,30,17,Trans Rights,https://x.com/sophienylcholin/status/1778775626570240330,3897
Wed Apr 17 10:01:51 +0000 2024,27125,85,0,5,22,Trans Rights,https://x.com/SilvioTattiscon/status/1780537148384440555,1528
Sat Apr 13 14:53:32 +0000 2024,466,478,0,9,56,Trans Rights,https://x.com/Livelaughlynx/status/1779161001046266366,5988
Tue Apr 16 20:17:34 +0000 2024,4342,136,0,2,24,Trans Rights,https://x.com/mainecoreblue/status/1780329711731695898,2671
Wed Apr 17 05:06:14 +0000 2024,313780,17703,51,122,884,Trans Rights,https://x.com/JennyENicholson/status/1780462751552303458,605012
Wed Apr 10 13:22:31 +0000 2024,67775,1651,7,36,239,Trans Rights,https://x.com/LeftieStats/status/1778050932388868559,41638
Tue Apr 16 19:52:28 +0000 2024,1873,93,1,2,15,Trans Rights,https://x.com/alloecrossing/status/1780323393931211039,2593
Tue Apr 16 04:25:05 +0000 2024,3441,1239,4,6,205,Trans Rights,https://x.com/malcxlmflex/status/1780090009732755883,29148
Thu Apr 11 11:04:56 +0000 2024,2737,264,0,12,24,Trans Rights,https://x.com/SantsunTheDemon/status/1778378695993909336,4947
Sun Apr 14 09:34:00 +0000 2024,27952,159,4,8,28,Trans Rights,https://x.com/adamfare1996/status/1779442974633713710,3227
Fri Apr 12 11:27:20 +0000 2024,248,1891,38,7,330,Trans Rights,https://x.com/fixxongmingi/status/1778746721067270617,49611
Tue Apr 16 02:08:29 +0000 2024,1947,136,2,3,17,Trans Rights,https://x.com/pmackism/status/1780055633061961763,4252
Wed Apr 17 12:46:50 +0000 2024,4925,350,5,8,94,Trans Rights,https://x.com/JackMerched/status/1780578666159722681,4179
Mon Apr 15 19:10:48 +0000 2024,1212,794,19,215,46,Trans Rights,https://x.com/sevenak_/status/1779950520406278488,37666
Sat Apr 13 10:25:23 +0000 2024,17800,220,2,18,42,Trans Rights,https://x.com/Jonnywsbell/status/1779093518624965077,3792
Fri Feb 16 05:19:41 +0000 2024,101722,91116,409,1022,10012,Trans Athletes,https://x.com/AriDrennen/status/1758360477762306219,2692965
Mon Apr 08 21:59:59 +0000 2024,375145,605,12,50,95,Trans Athletes,https://x.com/OliLondonTV/status/1777456380082815057,20901
Sat Jan 06 23:37:40 +0000 2024,1354,66503,135,503,7305,Trans Athletes,https://x.com/PISSxSHITTER/status/1743778893952147698,2587872
Mon Mar 18 17:35:59 +0000 2024,62597,176,0,10,158,Trans Athletes,https://x.com/jessies_now/status/1769779797457060171,4083
Fri Feb 16 11:58:12 +0000 2024,461987,6943,102,193,752,Trans Athletes,https://x.com/TheChiefNerd/status/1758460769283215485,1441982
Tue Feb 20 21:00:25 +0000 2024,215237,13115,66,242,2395,Trans Athletes,https://x.com/ErinInTheMorn/status/1760046774796865964,363533
Wed Mar 20 01:14:22 +0000 2024,375145,3460,13,87,550,Trans Athletes,https://x.com/OliLondonTV/status/1770257540745494938,383448
Thu Mar 14 19:16:47 +0000 2024,420909,14141,116,165,2451,Trans Athletes,https://x.com/againstgrmrs/status/1768355613673762822,208545
Sun Feb 25 21:31:45 +0000 2024,985228,1331,10,90,228,Trans Athletes,https://x.com/stillgray/status/1761866596468117837,52061
Mon Jan 22 04:53:53 +0000 2024,965008,1583,6,125,131,Trans Athletes,https://x.com/TimRunsHisMouth/status/1749294288037437906,56326
Sun Apr 14 16:53:03 +0000 2024,153639,102,5,45,22,Trans Athletes,https://x.com/UltraDane/status/1779553465313992900,8896
Sun Apr 07 03:00:19 +0000 2024,1233603,12642,76,277,1995,Trans Athletes,https://x.com/RexChapman/status/1776807188574732777,1533122
Thu Jan 04 13:55:39 +0000 2024,58238,969,10,37,258,Trans Athletes,https://x.com/Transgendertrd/status/1742907645940686986,15312
Fri Mar 22 22:53:41 +0000 2024,83383,171,1,25,114,Trans Athletes,https://x.com/Lisahudsonchow7/status/1771309299836309621,4360
Sun Apr 14 23:38:37 +0000 2024,51347,4167,57,505,803,Trans Athletes,https://x.com/SirBylHolte/status/1779655531579212074,95276
Sun Apr 14 19:26:29 +0000 2024,461987,411,4,37,90,Trans Athletes,https://x.com/TheChiefNerd/status/1779592077363282261,66868
Wed Apr 17 21:15:01 +0000 2024,2720194,250,2,39,45,Trans Athletes,https://x.com/NEWSMAX/status/1780706554905592000,23869
Mon Jan 08 09:51:36 +0000 2024,1430398,735,11,121,138,Trans Athletes,https://x.com/MarioNawfal/status/1744295782184837254,175138
Wed Apr 03 13:58:46 +0000 2024,137900,371,10,56,129,Trans Athletes,https://x.com/TheGeneral_0/status/1775523339735306683,4473
Sat Mar 23 12:28:32 +0000 2024,3116960,2873,189,597,1008,Trans Athletes,https://x.com/nypost/status/1771514366644420828,535653
Sat Feb 10 05:04:21 +0000 2024,30791,4525,84,397,536,Trans Athletes,https://x.com/EricAbbenante/status/1756182293763285032,2732029
Wed Apr 10 08:57:12 +0000 2024,24461072,233,4,30,29,Trans Athletes,https://x.com/FoxNews/status/1777984163305443484,145581
Fri Feb 23 15:08:13 +0000 2024,6667,888,10,51,169,Trans Athletes,https://x.com/NTBTakes/status/1761045304386654640,51317
Sat Mar 16 13:55:12 +0000 2024,20253,838,26,79,244,Trans Athletes,https://x.com/Lea_Christina4/status/1768999459281645596,34393
Mon Apr 08 18:39:05 +0000 2024,3116960,739,34,56,76,Trans Athletes,https://x.com/nypost/status/1777405822634455520,89992
Sun Apr 07 21:54:01 +0000 2024,118886,9453,34,129,1053,Trans Athletes,https://x.com/KaivanShroff/status/1777092490622824764,180398
Tue Apr 16 13:11:21 +0000 2024,1677,124,0,0,18,Trans Athletes,https://x.com/OsteopathTish/status/1780222451093209185,8710
Mon Feb 12 21:50:45 +0000 2024,101722,540,2,12,107,Trans Athletes,https://x.com/AriDrennen/status/1757160336229269668,13551
Mon Apr 15 12:19:04 +0000 2024,3116960,571,54,447,164,Trans Athletes,https://x.com/nypost/status/1779846904811008052,75631
Sun Apr 14 00:42:20 +0000 2024,409144,6109,155,477,805,Trans Athletes,https://x.com/Not_the_Bee/status/1779309175727644870,898533
Sat Feb 10 20:37:27 +0000 2024,80650,455,1,37,33,Trans Athletes,https://x.com/XGavinMcInnes/status/1756417113957274027,18448
Wed Jan 24 11:04:17 +0000 2024,296334,396,9,27,95,Trans Athletes,https://x.com/TalkTV/status/1750112278186262824,26916
Wed Feb 21 10:28:42 +0000 2024,31988,580,5,21,127,Trans Athletes,https://x.com/polblonde/status/1760250185584668996,12807
Tue Apr 16 13:39:39 +0000 2024,110183,69,66,652,14,Trans Athletes,https://x.com/PeterTatchell/status/1780229569288581465,185951
Tue Mar 19 12:16:29 +0000 2024,985229,937,33,237,227,Trans Athletes,https://x.com/stillgray/status/1770061780091576775,67969
Fri Mar 15 00:53:43 +0000 2024,1430398,1532,14,118,195,Trans Athletes,https://x.com/MarioNawfal/status/1768440408164467145,90506
Wed Apr 17 14:50:59 +0000 2024,3986,84,1,6,28,Trans Athletes,https://x.com/statsforgender/status/1780609908867535336,1464
Thu Apr 11 23:37:03 +0000 2024,126475,2941,23,125,594,Trans Athletes,https://x.com/bungarsargon/status/1778567973361406388,121868
Tue Apr 16 08:31:06 +0000 2024,3116960,210,20,161,70,Trans Athletes,https://x.com/nypost/status/1780151922248266140,34443
Sat Mar 23 18:13:40 +0000 2024,141275,150,10,46,183,Trans Athletes,https://x.com/JDunlap1974/status/1771601219863056623,8082
Tue Jan 16 16:21:54 +0000 2024,28885,603,2,6,145,Trans Athletes,https://x.com/DrOBrienMD/status/1747293107060679119,23770
Sun Feb 11 23:15:46 +0000 2024,965008,1899,11,136,174,Trans Athletes,https://x.com/TimRunsHisMouth/status/1756819343738896542,62214
Sun Jan 07 05:41:21 +0000 2024,2768,384,3,44,120,Trans Athletes,https://x.com/kiehne4missouri/status/1743870415687045319,7547
Thu Feb 22 11:02:37 +0000 2024,3116960,1207,56,118,144,Trans Athletes,https://x.com/nypost/status/1760621106459750587,106427
Wed Jan 31 15:42:16 +0000 2024,20252,154,9,102,209,Trans Athletes,https://x.com/PollsNOpinions1/status/1752718952218931515,4807
Wed Feb 07 06:24:30 +0000 2024,105630,396,30,69,108,Trans Athletes,https://x.com/choeshow/status/1755115299710582954,25679
Wed Feb 21 19:45:33 +0000 2024,31255,2114,367,7757,406,Trans Athletes,https://x.com/CQualtro/status/1760390318413758743,755443
Mon Apr 15 13:20:39 +0000 2024,30492,79,4,35,34,Trans Athletes,https://x.com/floridanow1/status/1779862400969118023,2778
Wed Feb 14 03:38:06 +0000 2024,279796,1567,14,49,116,Trans Athletes,https://x.com/Outkick/status/1757610137530015866,116644
Sun Apr 14 19:11:20 +0000 2024,1421247,15131,124,1037,2085,Trans Athletes,https://x.com/jemelehill/status/1779588266171478459,1906515
Mon Jan 01 12:56:48 +0000 2024,44849,588,3,16,61,Trans Athletes,https://x.com/gauravsabnis/status/1741805674630156458,25643
Thu Jan 04 12:58:54 +0000 2024,24461072,1523,21,131,273,Trans Athletes,https://x.com/FoxNews/status/1742893366038147145,98431
Sat Jan 06 10:08:38 +0000 2024,37194,1579,3,47,204,Trans Athletes,https://x.com/notCursedE/status/1743575293862789547,22917
Wed Apr 17 06:39:51 +0000 2024,8342,455,4,58,156,Trans Athletes,https://x.com/KulganofCrydee/status/1780486313575154173,3959
Sat Apr 13 19:10:21 +0000 2024,159974,6582,40,87,1549,Trans Athletes,https://x.com/Esqueer_/status/1779225631387013208,145442
Sat Mar 23 13:02:42 +0000 2024,17990,155,0,8,144,Trans Athletes,https://x.com/WaterburyKevin/status/1771522964388761628,4698
Sun Mar 24 00:25:07 +0000 2024,1841243,1107,30,182,315,Trans Athletes,https://x.com/zerohedge/status/1771694700811923754,141283
Thu Apr 11 01:44:27 +0000 2024,286267,1023,7,44,211,Trans Athletes,https://x.com/VPrasadMDMPH/status/1778237644918726831,97388
Sat Feb 17 02:20:37 +0000 2024,11046,687,1,21,124,Trans Athletes,https://x.com/marionumber4/status/1758677801937305677,10360
Tue Apr 09 10:00:07 +0000 2024,24461077,1354,8,121,180,Trans Athletes,https://x.com/FoxNews/status/1777637609826599107,84106
Sat Mar 09 10:28:28 +0000 2024,8518,1135,7,13,198,Trans Athletes,https://x.com/KirstiMiller30/status/1766410720445632679,25774
Thu Mar 14 20:07:43 +0000 2024,245959,542,10,16,77,Trans Athletes,https://x.com/TheFP/status/1768368430829257103,21310
Sun Apr 14 18:21:55 +0000 2024,27125,117,0,14,15,Trans Athletes,https://x.com/SilvioTattiscon/status/1779575831733375156,4078
Mon Apr 15 23:15:02 +0000 2024,306309,345,8,14,102,Trans Athletes,https://x.com/IWF/status/1780011984995373551,12378
Mon Mar 18 20:35:34 +0000 2024,3116960,351,4,22,69,Trans Athletes,https://x.com/nypost/status/1769824991971868890,22595
Wed Apr 17 01:00:11 +0000 2024,2720194,57,1,34,20,Trans Athletes,https://x.com/NEWSMAX/status/1780400832808378597,31920
Sat Apr 13 03:12:51 +0000 2024,30791,282,1,33,55,Trans Athletes,https://x.com/EricAbbenante/status/1778984667187667002,135048
Mon Apr 08 15:35:22 +0000 2024,24461077,3974,45,298,279,Trans Athletes,https://x.com/FoxNews/status/1777359590633459836,290289
Tue Apr 09 00:26:41 +0000 2024,24461077,4588,35,113,338,Trans Athletes,https://x.com/FoxNews/status/1777493301366595932,242135
Wed Mar 27 16:01:44 +0000 2024,23593,691,2,17,107,Trans Athletes,https://x.com/mara_yamauchi/status/1773017571643510938,46491
Tue Apr 02 21:19:33 +0000 2024,17990,177,5,14,145,Trans Athletes,https://x.com/WaterburyKevin/status/1775271880045510843,5303
Mon Apr 08 17:21:02 +0000 2024,24461077,1847,6,75,73,Trans Athletes,https://x.com/FoxNews/status/1777386179811217882,111149
Mon Apr 15 01:12:02 +0000 2024,380293,145,1,18,24,Trans Athletes,https://x.com/AndreaTantaros/status/1779679039461974307,21582
Sun Apr 07 21:41:58 +0000 2024,215237,4193,13,34,646,Trans Athletes,https://x.com/ErinInTheMorn/status/1777089459151876449,119539
Wed Apr 10 11:01:01 +0000 2024,2720194,400,2,40,44,Trans Athletes,https://x.com/NEWSMAX/status/1778015323368882399,29147
Fri Feb 16 17:24:02 +0000 2024,6257,1760,0,21,197,Trans Athletes,https://x.com/saltysauerkraut/status/1758542768115425544,40653
Fri Jan 26 03:32:22 +0000 2024,3042737,4002,27,200,550,Trans Athletes,https://x.com/libsoftiktok/status/1750723326354280736,199410
Sun Apr 14 15:49:24 +0000 2024,6347,196,4,8,51,Trans Athletes,https://x.com/IglesiasYosha/status/1779537449875632634,5792
Sat Mar 23 12:53:48 +0000 2024,1331554,6468,256,600,1917,Trans Athletes,https://x.com/disclosetv/status/1771520723388899421,942310
Mon Apr 08 18:08:09 +0000 2024,13024,8707,62,1154,1035,Trans Athletes,https://x.com/thesarahkelly/status/1777398036953501916,733204
Tue Apr 16 16:18:39 +0000 2024,5173,155,2,0,22,Trans Athletes,https://x.com/ash_in_wv/status/1780269586606067941,4252
Tue Apr 16 15:15:00 +0000 2024,34781,90,0,8,16,Trans Athletes,https://x.com/EliErlick/status/1780253566483198162,2687
Mon Apr 15 14:59:12 +0000 2024,126801,53,3,23,25,Trans Athletes,https://x.com/deneenborelli/status/1779887204816343054,3620
Thu Jan 25 01:21:04 +0000 2024,2100172,651,5,19,100,Trans Athletes,https://x.com/OANN/status/1750327893878833250,34419
Tue Apr 16 23:01:14 +0000 2024,26004,525,16,24,135,Trans Athletes,https://x.com/benryanwriter/status/1780370898555437108,34568
Wed Mar 06 17:47:47 +0000 2024,3116960,173,4,18,51,Trans Athletes,https://x.com/nypost/status/1765434114289647922,15758
Wed Mar 27 11:38:57 +0000 2024,33880,789,31,19,296,Trans Athletes,https://x.com/LeorSapir/status/1772951439293178176,39203
Mon Apr 08 19:35:10 +0000 2024,1791402,4454,31,121,713,Trans Athletes,https://x.com/RobSchneider/status/1777419936228606146,129770
Wed Mar 27 18:13:55 +0000 2024,409144,565,3,26,77,Trans Athletes,https://x.com/Not_the_Bee/status/1773050833942217160,16999
Sun Apr 14 10:28:19 +0000 2024,440,1961,4,51,138,Trans Athletes,https://x.com/VeronicaTalk/status/1779456646642602004,53585
Mon Mar 25 10:03:23 +0000 2024,624330,546,6,17,166,Trans Athletes,https://x.com/GBNEWS/status/1772202613351588237,14514
Sat Mar 23 17:29:31 +0000 2024,472910,156,7,42,100,Trans Athletes,https://x.com/kylenabecker/status/1771590108895957309,15220
